설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,세부위치,휴지통종류,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
후곡로(금릉초교_CU편의점 버스정류장),경기도,파주시,경기도 파주시 후곡로 50,경기도 파주시 금촌동 992,37.7532251,126.769121,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
번영로(로타리 택시주차장),경기도,파주시,경기도 파주시 후곡로 2,경기도 파주시 금촌동 958-10,37.75740458,126.7731555,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
번영로(대하마트),경기도,파주시,경기도 파주시 번영로 15,경기도 파주시 금촌동 959-2,37.75756997,126.771369,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
번영로(새꽃마을 1단지 버스정류장),경기도,파주시,경기도 파주시 번영로 55,경기도 파주시 금촌동 972,37.75741591,126.7660484,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
금릉역 버스정류장,경기도,파주시,,경기도 파주시 금촌동 978-13,37.75240553,126.7654264,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
금릉로데요(중앙광장),경기도,파주시,경기도 파주시 금빛로 24-17,경기도 파주시 금촌동 988-4,37.75198848,126.767633,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
금릉로데오(역전 우동 앞),경기도,파주시,경기도 파주시 금빛로 24-28,경기도 파주시 금촌동 989-6,37.75165485,126.7682735,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
금릉로데오(스마일 약국 앞),경기도,파주시,경기도 파주시 금빛로 24-22,경기도 파주시 금촌동 989-5,37.75165206,126.7679103,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
금릉로데오(공차카페 앞),경기도,파주시,경기도 파주시 금빛로 24-17,경기도 파주시 금촌동 988-4,37.75198848,126.767633,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
금릉로데오(여우야 상가 앞),경기도,파주시,경기도 파주시 금빛로 24-10,경기도 파주시 금촌동 989-2,37.75165559,126.7672766,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
금릉로데오(LG유플러스 앞),경기도,파주시,경기도 파주시 금빛로 24,경기도 파주시 금촌동 988-1,37.75198853,126.7668832,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
중앙로 193(금능로터리앞),경기도,파주시,경기도 파주시 중앙로 193,경기도 파주시 금릉동 211-11,37.75449299,126.7819724,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
중앙로 194(통일로마트 앞),경기도,파주시,경기도 파주시 중앙로 194,경기도 파주시 금릉동 216-21,37.75489984,126.7824175,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
중앙로 164(파주스타디움 앞),경기도,파주시,경기도 파주시 중앙로 160,경기도 파주시 금릉동 186-5,37.75612433,126.786478,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
통일로 546(PX마을),경기도,파주시,,경기도 파주시 아동동 51-10,37.75968332,126.7956703,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
통일로 541(낙머리 삼거리),경기도,파주시,경기도 파주시 통일로 541,경기도 파주시 아동동 45-7,37.75840583,126.7957202,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
후곡로 19(미래여성병원),경기도,파주시,경기도 파주시 후곡로 19,경기도 파주시 금촌동 953-5,37.75574508,126.7739012,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
가나무로 101 (쇠재마을 5단지),경기도,파주시,경기도 파주시 가나무로 101,경기도 파주시 금촌동 123-30,37.75432256,126.7765047,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
시청로 21(KT파주지사),경기도,파주시,경기도 파주시 시청로 21,경기도 파주시 금촌동 765-21,37.75893833,126.7759047,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
시청로 2(버스정류장),경기도,파주시,경기도 파주시 시청로 2,경기도 파주시 금촌동 948-1,37.75784489,126.7742406,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
후곡로 1(경기빌딩),경기도,파주시,경기도 파주시 후곡로 1,경기도 파주시 금촌동 952-1,37.75740254,126.7740148,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
번영로 56 버스정류장,경기도,파주시,경기도 파주시 번영로 56,경기도 파주시 금촌동 967-3,37.75791486,126.7669098,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
번영로 4 버스정류장,경기도,파주시,경기도 파주시 번영로 4,경기도 파주시 금촌동 945-11,37.75789734,126.7726538,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
평화로 3-1 버스정류장,경기도,파주시,경기도 파주시 평화로 3-1,경기도 파주시 금촌동 945-6,37.75838584,126.7729811,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
평화로 6 버스정류장,경기도,파주시,경기도 파주시 평화로 6,경기도 파주시 금촌동 946-19,37.75856794,126.7732647,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
평화로 2 현대자동차 앞,경기도,파주시,경기도 파주시 평화로 2,경기도 파주시 금촌동 946-17,37.75827499,126.773524,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
문화로 103 아디다스앞 정류장,경기도,파주시,경기도 파주시 문화로 103,경기도 파주시 금촌동 62-1,37.76331085,126.7744701,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
새꽃로 193 금촌역 택시승강장,경기도,파주시,경기도 파주시 새꽃로 193,경기도 파주시 금촌동 329-251,37.76608619,126.7750857,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
새꽃로 193 금촌역 고속버스정류장,경기도,파주시,경기도 파주시 새꽃로 193,경기도 파주시 금촌동 329-251,37.76608619,126.7750857,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
새꽃로 204(24시편의점),경기도,파주시,경기도 파주시 새꽃로 204,경기도 파주시 금촌동 329-223,37.76546747,126.7751657,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
새꽃로 205,경기도,파주시,경기도 파주시 새꽃로 205,경기도 파주시 아동동 351-15,37.76586674,126.7752438,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
새꽃로 200,경기도,파주시,경기도 파주시 새꽃로 204,경기도 파주시 금촌동 329-223,37.76546747,126.7751657,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
서영로 174(서영대 맞은편 버스정거장),경기도,파주시,,경기도 파주시 월롱면 능산리 236-1,37.82603186,126.7715271,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
서영로 165(서영대 버스정거장),경기도,파주시,,경기도 파주시 월롱면 능산리 256-10,37.82616767,126.772548,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
휴암로 484(LG화학 맞은편 버스정거장),경기도,파주시,,경기도 파주시 월롱면 능산리 665,37.83326284,126.7784847,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
휴암로 481(LG화학 버스정거장),경기도,파주시,경기도 파주시 월롱면 휴암로 477,경기도 파주시 월롱면 능산리 658,37.83430163,126.7775546,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
엘지로 392(덕은4리),경기도,파주시,,경기도 파주시 월롱면 덕은리 957-4,37.81520761,126.7618768,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
엘지로 352(덕은4리),경기도,파주시,,경기도 파주시 월롱면 덕은리 833-2,37.81559292,126.7619825,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
엘지로 300(LCD 산업단지),경기도,파주시,,경기도 파주시 월롱면 덕은리 1005,37.81239617,126.7672721,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
엘지로 295(LCD 산업단지),경기도,파주시,,경기도 파주시 월롱면 덕은리 938-49,37.81288656,126.7667669,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
엘지로 225(양지마을 입구),경기도,파주시,,경기도 파주시 월롱면 덕은리 1277,37.81227091,126.7751194,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
엘지로 228(양지마을 입구),경기도,파주시,,경기도 파주시 월롱면 덕은리 523-2,37.81275397,126.7744436,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
엘지로 164(덕은5리 사거리),경기도,파주시,경기도 파주시 월롱면 엘지로 164,경기도 파주시 월롱면 덕은리 1060,37.81076895,126.7811147,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
엘지로 163(덕은5리 사거리),경기도,파주시,,경기도 파주시 월롱면 덕은리 463-1,37.80999514,126.7812599,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
휴암로 4 (월롱삼거리파출소 옆),경기도,파주시,경기도 파주시 월롱면 휴암로 4,경기도 파주시 월롱면 위전리 427-13,37.79594398,126.7912003,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
통일로 979(월롱역 건너편 버스정거장),경기도,파주시,,경기도 파주시 월롱면 위전리 425-1,37.79645096,126.7915788,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
통일로 982(월롱역앞 택시승강장),경기도,파주시,경기도 파주시 월롱면 통일로 980,경기도 파주시 월롱면 위전리 168-3,37.79614315,126.7922047,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
통일로 982(월롱역 버스정거장),경기도,파주시,경기도 파주시 월롱면 통일로 980,경기도 파주시 월롱면 위전리 168-3,37.79614315,126.7922047,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
통일로 759(영태5리 맞은편 버스정거장),경기도,파주시,,경기도 파주시 월롱면 영태리 572-6,37.77623936,126.7886051,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
통일로 759(영태5리 버스정거장),경기도,파주시,,경기도 파주시 월롱면 영태리 579-12,37.77774471,126.7887711,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
통일로 823(영태1리 맞은편 버스정거장),경기도,파주시,경기도 파주시 월롱면 통일로 824,경기도 파주시 월롱면 영태리 612-17,37.78268931,126.7885168,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
통일로824(영태1리 버스정거정),경기도,파주시,경기도 파주시 월롱면 통일로 824,경기도 파주시 월롱면 영태리 612-17,37.78268931,126.7885168,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
아동로 165(파주여고 앞),경기도,파주시,,경기도 파주시 월롱면 영태리 513-1,37.77378606,126.7884552,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
약산로(믿음부동산 앞),경기도,파주시,경기도 파주시 탄현면 약산로 76,경기도 파주시 탄현면 법흥리 1581-1,37.77111216,126.7051236,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
얼음실로 57(미래교육캠버스),경기도,파주시,,경기도 파주시 탄현면 법흥리 1664,37.78574641,126.6997465,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
법흥로(통일우체국) 정류장,경기도,파주시,경기도 파주시 탄현면 여치길 81,경기도 파주시 탄현면 법흥리 1566,37.77045463,126.7025397,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
헤이리로(헤이리맞은편 1번게이트),경기도,파주시,,경기도 파주시 탄현면 법흥리 747-9,37.78890418,126.6936048,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
헤이리로(헤이리1번게이트),경기도,파주시,경기도 파주시 탄현면 헤이리마을길 55-61,경기도 파주시 탄현면 법흥리 1652-164,37.7887567,126.6942883,,일반쓰레기+재활용쓰,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
새오리로 542,경기도,파주시,경기도 파주시 탄현면 새오리로 542,경기도 파주시 탄현면 금산리 208-2,37.8120444,126.7080859,,일반쓰레기,경기도 파주시청,031-940-4734,2025-08-12,4060000,경기도 파주시
